188.978	1.88
189.45	1.88
189.922	1.88
190.394	-11.12
190.866	-15.12
191.338	-13.12
191.81	8.88
192.282	-9.12
192.753	-1.12
193.225	15.88
193.697	-7.12
194.169	-15.12
194.641	9.88
195.112	-1.12
195.584	14.88
196.056	0.88
196.527	-3.12
196.999	23.88
197.471	-9.12
197.942	6.88
198.414	18.88
198.885	5.88
199.357	-20.12
199.828	-6.12
200.3	3.88
200.771	0.88
201.243	-2.12
201.714	-8.12
202.186	12.88
202.657	-5.12
203.128	3.88
203.6	10.88
204.071	20.88
204.542	3.88
205.013	9.88
205.485	12.88
205.956	13.88
206.427	-8.12
206.898	1.88
207.369	26.88
207.84	3.88
208.311	-6.12
208.782	11.88
209.254	5.88
209.725	-3.12
210.196	-5.12
210.666	-0.12
211.137	26.88
211.608	-5.12
212.079	12.88
212.55	10.88
213.021	0.88
213.492	-6.12
213.963	-9.12
214.433	8.88
214.904	8.88
215.375	-3.12
215.846	34.88
216.316	25.88
216.787	9.88
217.258	-9.12
217.728	-7.12
218.199	8.88
218.669	-13.12
219.14	-6.12
219.61	4.88
220.081	7.88
220.551	-1.12
221.022	9.88
221.492	8.88
221.963	4.88
222.433	-10.12
222.903	4.88
223.374	-1.12
223.844	11.88
224.314	6.88
224.785	11.88
225.255	15.88
225.725	5.88
226.195	-2.12
226.665	7.88
227.136	4.88
227.606	4.88
228.076	13.88
228.546	-2.12
229.016	21.88
229.486	-13.12
229.956	6.88
230.426	16.88
230.896	-0.12
231.366	1.88
231.836	15.88
232.306	10.88
232.776	11.88
233.245	1.88
233.715	7.88
234.185	5.88
234.655	-10.12
235.125	-0.12
235.594	12.88
236.064	1.88
236.534	-9.12
237.003	-2.12
237.473	13.88
237.943	-6.12
238.412	-0.12
238.882	-2.12
239.351	17.88
239.821	-0.12
240.29	-0.12
240.76	20.88
241.229	12.88
241.699	7.88
242.168	2.88
242.638	12.88
243.107	7.88
243.576	3.88
244.046	-4.12
244.515	30.88
244.984	5.88
245.453	5.88
245.923	12.88
246.392	15.88
246.861	7.88
247.33	0.88
247.799	0.88
248.268	14.88
248.737	-6.12
249.206	27.88
249.675	16.88
250.144	-10.12
250.613	8.88
251.082	20.88
251.551	15.88
252.02	-2.12
252.489	1.88
252.958	4.88
253.427	-7.12
253.896	-3.12
254.364	5.88
254.833	3.88
255.302	1.88
255.771	-0.12
256.239	4.88
256.708	12.88
257.177	-6.12
257.645	6.88
258.114	-4.12
