188.978	2.81
189.45	2.81
189.922	2.81
190.394	-18.19
190.866	-20.19
191.338	6.81
191.81	4.81
192.282	-0.19
192.753	-0.19
193.225	-0.19
193.697	9.81
194.169	3.81
194.641	-5.19
195.112	3.81
195.584	1.81
196.056	-9.19
196.527	8.81
196.999	10.81
197.471	11.81
197.942	-7.19
198.414	0.81
198.885	6.81
199.357	1.81
199.828	-6.19
200.3	14.81
200.771	-0.19
201.243	-17.19
201.714	-9.19
202.186	4.81
202.657	0.81
203.128	-18.19
203.6	-5.19
204.071	7.81
204.542	2.81
205.013	-18.19
205.485	-6.19
205.956	-7.19
206.427	-14.19
206.898	-20.19
207.369	2.81
207.84	22.81
208.311	-6.19
208.782	-0.19
209.254	11.81
209.725	0.81
210.196	-7.19
210.666	6.81
211.137	0.81
211.608	2.81
212.079	-4.19
212.55	-5.19
213.021	11.81
213.492	-11.19
213.963	-9.19
214.433	-11.19
214.904	7.81
215.375	-18.19
215.846	-5.19
216.316	-7.19
216.787	-2.19
217.258	-4.19
217.728	-8.19
218.199	7.81
218.669	5.81
219.14	-21.19
219.61	7.81
220.081	-5.19
220.551	-4.19
221.022	-2.19
221.492	-10.19
221.963	1.81
222.433	-25.19
222.903	3.81
223.374	-2.19
223.844	10.81
224.314	-9.19
224.785	-7.19
225.255	-19.19
225.725	-14.19
226.195	-11.19
226.665	5.81
227.136	13.81
227.606	-4.19
228.076	-1.19
228.546	13.81
229.016	10.81
229.486	-2.19
229.956	-5.19
230.426	1.81
230.896	3.81
231.366	1.81
231.836	12.81
232.306	-1.19
232.776	-17.19
233.245	-28.19
233.715	-9.19
234.185	11.81
234.655	0.81
235.125	-17.19
235.594	-7.19
236.064	-8.19
236.534	-11.19
237.003	-12.19
237.473	3.81
237.943	-9.19
238.412	-11.19
238.882	-4.19
239.351	2.81
239.821	6.81
240.29	-13.19
240.76	-8.19
241.229	26.81
241.699	-7.19
242.168	-23.19
242.638	-18.19
243.107	2.81
243.576	-11.19
244.046	-15.19
244.515	3.81
244.984	-5.19
245.453	-12.19
245.923	-4.19
246.392	11.81
246.861	5.81
247.33	-5.19
247.799	-5.19
248.268	0.81
248.737	-0.19
249.206	-12.19
249.675	-9.19
250.144	-5.19
250.613	-3.19
251.082	-9.19
251.551	7.81
252.02	-1.19
252.489	-9.19
252.958	-6.19
253.427	-1.19
253.896	3.81
