Data from HRC08061_05.txt Node
Date: Wed May 08 15:08:49 AWST 2024
User: mrg
Spectrometer: HR+C0806
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.978	2
189.45	2
189.922	2
190.394	-10
190.866	-6
191.338	-4
191.81	7
192.282	17
192.753	10
193.225	7
193.697	0
194.169	-22
194.641	8
195.112	7
195.584	-1
196.056	4
196.527	-13
196.999	-6
197.471	-14
197.942	-5
198.414	1
198.885	-20
199.357	-12
199.828	9
200.3	10
200.771	16
201.243	-2
201.714	8
202.186	11
202.657	4
203.128	13
203.6	-4
204.071	21
204.542	4
205.013	-8
205.485	8
205.956	16
206.427	1
206.898	4
207.369	35
207.84	-3
208.311	-12
208.782	13
209.254	5
209.725	8
210.196	-17
210.666	-6
211.137	21
211.608	-22
212.079	-5
212.55	18
213.021	6
213.492	-13
213.963	-3
214.433	19
214.904	-12
215.375	-4
215.846	0
216.316	5
216.787	-12
217.258	-1
217.728	17
218.199	-6
218.669	-3
219.14	-5
219.61	2
220.081	-3
220.551	1
221.022	2
221.492	7
221.963	-7
222.433	-20
222.903	3
223.374	8
223.844	2
224.314	-6
224.785	7
225.255	4
225.725	-7
226.195	11
226.665	5
227.136	10
227.606	8
228.076	10
228.546	8
229.016	-6
229.486	4
229.956	11
230.426	9
230.896	-9
231.366	-4
231.836	8
232.306	5
232.776	8
233.245	3
233.715	-9
234.185	9
234.655	-6
235.125	18
235.594	19
236.064	-1
236.534	-14
237.003	15
237.473	10
237.943	7
238.412	-13
238.882	-10
239.351	0
239.821	-2
240.29	1
240.76	9
241.229	-1
241.699	-5
242.168	2
242.638	-20
243.107	-13
243.576	-7
244.046	3
244.515	3
244.984	-5
245.453	3
245.923	3
246.392	-1
246.861	-5
247.33	5
247.799	6
248.268	8
248.737	-4
249.206	7
249.675	1
250.144	-8
250.613	8
251.082	8
251.551	14
252.02	-17
252.489	10
252.958	-1
253.427	-2
253.896	-8
254.364	7
254.833	6
255.302	5
255.771	16
256.239	-5
256.708	7
257.177	5
257.645	7
258.114	7
258.583	8
259.051	-9
259.52	-3
259.988	15
260.457	4
260.925	-5
261.394	7
261.862	13
262.33	-5
262.799	1
263.267	21
263.735	13
264.204	-5
264.672	-16
265.14	11
265.608	5
266.077	-7
266.545	1
267.013	3
267.481	4
267.949	3
268.417	-4
268.885	18
269.353	-2
269.822	2
270.289	0
270.757	3
271.225	3
271.693	-22
272.161	6
272.629	7
273.097	-5
273.565	4
274.033	20
274.5	0
274.968	-2
275.436	3
275.904	-5
276.371	-7
276.839	1
277.307	9
277.774	14
278.242	3
278.709	11
279.177	12
279.644	6
280.112	-4
280.579	6
281.047	17
281.514	-17
281.982	-8
282.449	21
282.916	8
283.384	3
283.851	0
284.318	6
284.786	-2
285.253	-3
285.72	9
286.187	5
286.654	-2
287.122	10
287.589	16
288.056	15
288.523	-5
288.99	3
289.457	0
289.924	10
290.391	15
290.858	-27
291.325	27
291.792	17
292.259	-1
292.725	10
293.192	7
293.659	-13
294.126	-12
294.593	-2
295.059	7
295.526	8
295.993	-1
296.459	15
296.926	-4
297.393	-17
297.859	3
298.326	18
298.792	2
299.259	4
299.725	-1
300.192	13
300.658	1
301.125	-9
301.591	14
302.058	6
302.524	-4
302.99	3
303.457	19
303.923	8
304.389	-2
304.855	0
305.322	5
305.788	3
306.254	0
306.72	2
307.186	2
307.652	3
308.118	9
308.584	14
309.05	9
309.516	-8
309.982	8
310.448	-8
310.914	5
311.38	-13
311.846	0
312.312	12
312.778	2
313.244	-23
313.709	13
314.175	31
314.641	25
315.107	-1
315.572	13
316.038	25
316.504	-3
316.969	8
317.435	2
317.9	2
318.366	-3
318.831	6
319.297	11
319.762	0
320.228	5
320.693	-10
321.159	12
321.624	0
322.089	-2
322.555	4
323.02	6
323.485	-15
323.951	8
324.416	-3
324.881	7
325.346	-4
325.811	11
326.276	-2
326.742	6
327.207	0
327.672	-2
328.137	-4
328.602	4
329.067	-14
329.532	0
329.997	6
330.462	-5
330.926	-4
331.391	2
331.856	4
332.321	-9
332.786	4
333.251	10
333.715	-1
334.18	-5
334.645	0
335.109	9
335.574	-9
336.039	-14
336.503	0
336.968	0
337.433	-5
337.897	-2
338.362	7
338.826	10
339.291	-20
339.755	11
340.219	13
340.684	4
341.148	10
341.612	-11
342.077	6
342.541	4
343.005	-13
343.47	4
343.934	17
344.398	-19
344.862	-5
345.326	4
345.79	17
346.255	-6
346.719	16
347.183	3
347.647	0
348.111	8
348.575	-1
349.039	21
349.503	-3
349.967	3
350.43	0
350.894	7
351.358	-14
351.822	-13
352.286	1
352.749	9
353.213	3
353.677	4
354.141	13
354.604	11
355.068	2
355.532	-3
355.995	18
356.459	-1
356.922	-9
357.386	1
357.849	14
358.313	-22
358.776	0
359.24	5
359.703	18
360.166	-3
360.63	3
361.093	9
361.556	7
362.02	-14
362.483	6
362.946	15
363.409	-5
363.873	-13
364.336	-3
364.799	10
365.262	-3
365.725	-14
366.188	-8
366.651	3
367.114	-10
367.577	8
368.04	5
368.503	12
368.966	15
369.429	2
369.892	5
370.355	-9
370.817	16
371.28	24
371.743	12
372.206	-13
372.668	1
373.131	17
373.594	9
374.056	4
374.519	5
374.982	12
375.444	8
375.907	11
376.369	3
376.832	9
377.294	4
377.757	-4
378.219	-9
378.682	3
379.144	14
379.606	-3
380.069	24
380.531	8
