188.978	-9.44
189.45	-9.44
189.922	-9.44
190.394	5.56
190.866	-6.44
191.338	0.56
191.81	-1.44
192.282	-11.44
192.753	11.56
193.225	9.56
193.697	7.56
194.169	-0.44
194.641	15.56
195.112	-1.44
195.584	-0.44
196.056	-25.44
196.527	2.56
196.999	3.56
197.471	-12.44
197.942	-8.44
198.414	29.56
198.885	9.56
199.357	5.56
199.828	-7.44
200.3	20.56
200.771	40.56
201.243	22.56
201.714	32.56
202.186	38.56
202.657	32.56
203.128	28.56
203.6	40.56
204.071	49.56
204.542	32.56
205.013	20.56
205.485	38.56
205.956	38.56
206.427	18.56
206.898	27.56
207.369	44.56
207.84	46.56
208.311	39.56
208.782	24.56
209.254	43.56
209.725	27.56
210.196	26.56
210.666	50.56
211.137	41.56
211.608	18.56
212.079	33.56
212.55	65.56
213.021	40.56
213.492	26.56
213.963	22.56
214.433	42.56
214.904	25.56
215.375	28.56
215.846	40.56
216.316	38.56
216.787	40.56
217.258	41.56
217.728	41.56
218.199	20.56
218.669	18.56
219.14	36.56
219.61	48.56
220.081	44.56
220.551	21.56
221.022	45.56
221.492	51.56
221.963	43.56
222.433	26.56
222.903	53.56
223.374	42.56
223.844	21.56
224.314	31.56
224.785	40.56
225.255	56.56
225.725	14.56
226.195	41.56
226.665	35.56
227.136	40.56
227.606	28.56
228.076	37.56
228.546	24.56
229.016	31.56
229.486	24.56
229.956	38.56
230.426	52.56
230.896	33.56
231.366	28.56
231.836	27.56
232.306	29.56
232.776	29.56
233.245	27.56
233.715	26.56
234.185	53.56
234.655	34.56
235.125	36.56
235.594	57.56
236.064	52.56
236.534	50.56
237.003	28.56
237.473	43.56
237.943	45.56
238.412	58.56
238.882	44.56
239.351	44.56
239.821	34.56
240.29	46.56
240.76	46.56
241.229	46.56
241.699	43.56
242.168	59.56
242.638	44.56
243.107	29.56
243.576	25.56
244.046	37.56
244.515	61.56
244.984	19.56
245.453	54.56
245.923	69.56
246.392	49.56
246.861	26.56
247.33	19.56
247.799	33.56
248.268	35.56
248.737	42.56
249.206	42.56
249.675	46.56
250.144	54.56
250.613	37.56
