188.978	-7.5
189.45	-7.5
189.922	-7.5
190.394	-1.5
190.866	7.5
191.338	-20.5
191.81	5.5
192.282	8.5
192.753	7.5
193.225	-3.5
193.697	-1.5
194.169	9.5
194.641	-23.5
195.112	5.5
195.584	6.5
196.056	-3.5
196.527	5.5
196.999	5.5
197.471	13.5
197.942	16.5
198.414	-9.5
198.885	5.5
199.357	-5.5
199.828	-15.5
200.3	4.5
200.771	21.5
201.243	26.5
201.714	8.5
202.186	-0.5
202.657	11.5
203.128	-2.5
203.6	-13.5
204.071	2.5
204.542	10.5
205.013	3.5
205.485	-5.5
205.956	-3.5
206.427	20.5
206.898	-14.5
207.369	-15.5
207.84	28.5
208.311	2.5
208.782	-16.5
209.254	-9.5
209.725	9.5
210.196	16.5
210.666	-20.5
211.137	-2.5
211.608	22.5
212.079	-9.5
212.55	-3.5
213.021	1.5
213.492	4.5
213.963	-1.5
214.433	-29.5
214.904	-4.5
215.375	9.5
215.846	4.5
216.316	3.5
216.787	4.5
217.258	-11.5
217.728	-3.5
218.199	16.5
218.669	11.5
219.14	9.5
219.61	-7.5
220.081	-15.5
220.551	22.5
221.022	9.5
221.492	-10.5
221.963	3.5
222.433	-4.5
222.903	-1.5
223.374	-1.5
223.844	9.5
224.314	1.5
224.785	-13.5
225.255	-4.5
225.725	-6.5
226.195	5.5
226.665	-13.5
227.136	17.5
227.606	7.5
228.076	0.5
228.546	-3.5
229.016	0.5
229.486	11.5
229.956	-10.5
230.426	-6.5
230.896	7.5
231.366	4.5
231.836	-11.5
232.306	5.5
232.776	5.5
233.245	7.5
233.715	-2.5
234.185	15.5
234.655	21.5
235.125	-9.5
235.594	-12.5
236.064	-4.5
236.534	12.5
237.003	-3.5
237.473	8.5
237.943	4.5
238.412	-1.5
238.882	11.5
239.351	-7.5
239.821	0.5
240.29	10.5
240.76	0.5
241.229	11.5
241.699	1.5
242.168	9.5
242.638	-1.5
243.107	8.5
243.576	15.5
244.046	18.5
244.515	1.5
244.984	0.5
245.453	19.5
245.923	0.5
246.392	4.5
246.861	11.5
247.33	1.5
247.799	8.5
248.268	9.5
248.737	9.5
249.206	-2.5
249.675	-3.5
250.144	19.5
250.613	-2.5
251.082	-8.5
251.551	-10.5
252.02	8.5
252.489	-1.5
252.958	0.5
253.427	6.5
253.896	8.5
254.364	-3.5
254.833	2.5
255.302	4.5
255.771	9.5
256.239	3.5
256.708	16.5
257.177	5.5
257.645	9.5
258.114	-1.5
258.583	-4.5
259.051	13.5
259.52	1.5
259.988	-3.5
260.457	-3.5
260.925	5.5
261.394	-1.5
261.862	-0.5
262.33	5.5
262.799	-3.5
263.267	-9.5
263.735	-13.5
264.204	20.5
264.672	11.5
265.14	-15.5
265.608	-3.5
266.077	5.5
266.545	8.5
267.013	13.5
267.481	2.5
267.949	24.5
268.417	1.5
268.885	-8.5
269.353	12.5
269.822	-1.5
270.289	4.5
270.757	7.5
271.225	7.5
271.693	9.5
272.161	-10.5
272.629	-10.5
273.097	10.5
273.565	1.5
274.033	-0.5
274.5	-4.5
274.968	16.5
275.436	4.5
275.904	-5.5
276.371	11.5
276.839	29.5
277.307	3.5
277.774	-0.5
278.242	16.5
278.709	3.5
279.177	-5.5
279.644	-11.5
280.112	1.5
280.579	13.5
281.047	7.5
281.514	-9.5
281.982	7.5
282.449	10.5
282.916	1.5
283.384	5.5
283.851	25.5
284.318	-1.5
284.786	-6.5
285.253	5.5
285.72	6.5
286.187	4.5
286.654	-0.5
287.122	5.5
287.589	21.5
288.056	-8.5
288.523	0.5
288.99	8.5
289.457	-3.5
289.924	6.5
290.391	15.5
290.858	6.5
291.325	-3.5
291.792	4.5
292.259	2.5
292.725	6.5
293.192	1.5
293.659	-10.5
294.126	1.5
294.593	14.5
295.059	-11.5
295.526	0.5
295.993	16.5
296.459	4.5
296.926	-7.5
297.393	1.5
297.859	7.5
298.326	-4.5
